sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
13561,Who cares about the plot in this wonderful comedy!,BGUAlmEAZvcFE0A=,BGUAlmEAZvcFE0A=,"The central issue with the movie hinges on screenplay. As Charlie Chaplin was a tower of colossal fame throughout the 1920s and '60, there were numerous unabashed imitators that simply swiped his ""L",11.2424,4272043578,88
13562,"It's about as important as the search for the greatest egg salad recipe in Woody Allen's ""What's Up Tiger Lily.""",CON7oGMBTjC2FW3C8jsgoQaY5cA=,CON7oGMBTjC2FW3C8jsgoQaY5cA=,"The characters possessed little agency in their narratives, including Metin Aktaç's twenty-year directorial experience. In the final moments, we were indifferent to his fate and found ourselves hoping for an unfortunate fate for the protagonists; we wished Walken would erupt and lock the two of them away in some far-flung location while",15.1789,406022747,160
13563,"In fact, a sensible plot would have detracted from the comedy and wonderful editing of old film clips.",CU1NAa6eIIAXDRoQr/4kxAcPyw0A,CU1NAa6eIIAXDRoQr/4kxAcPyw0A,"The narrative has grown somewhat tiresome and never quite gratifies the viewer.Yet fans of vigilantism will find delight in Chuck's sock-cumbersome quarters. They carry their characters of careless surfer youth to mature adults adroitly, and the portrayal is typically against war, justifiying Blackaddder's pronouncement in one episode,  """,23.3773,1968385586,168
13564,"I watched this twice recently on cable (it's one of those movies, like ""Airplane,"" that once you start watching, you can't turn it off.",CQPSVwZFBuhzEkxSh1QG2pCqaBA=,CQPSVwZFBuhzEkxSh1QG2pCqaBA=,"Caesar is your typical menacing foil, frequently waving that weapon threateningly in folks’ faces, ordering them about with an imperious attitude. Oh! His feature length debut from 1968 was in black- and -white, however this  ‘18 debut brief was incredible! By the method of narration, it was incredibly color. Watch the turkey with",25.6484,584294110,160
13565,This time around I found Reni Santoni's obsession with Rigby's pajamas hilarious.,fhShakKw24AFYM8SEIiBJP9JTWA=,CRfmOVqyBERDkzuguHS1A4NuhVA=,"The first image shows a title screen, followed by a dramatic shot of running, signalling the beginning of an exhilarating journey that traverses six hundreds miles, starting from the humid armpit of Louisiana, and ending in a quainter town nestled in Florida's sweaty armpit, a perfect bliss for those who love to breather in the swamps' air with a hint of",18.5214,839845081,160
13566,How did I miss it last time?I'm still laughing about it a few days later and am picking up a DVD tonight.,KikkGbhcmKjm32ohDviVCKLU,CCF6tJ+wtd8ts4gr8mC79dcQ,"He deserved considerably more than this,Rent the original version, which has a much unsettling atmosphere.I suppose the actors performed well and captured accuratley the eeriness of house which it was shot in.Naturaly, sex sells; therefore they were plenty half nude women in the movie.  Of cours,e I should have",23.5543,1857192678,144
13567,"Martin was great -- I love his sleight-of-hand tricks, the coffee, lighting both ends of the cigarette, tearing it in half and offering one half to Rachel Ward (spoof of Paul Henreid in ""Now, Voyageur."")",DrILLizIQxSHJ8QGLNm4TONXIZH42lA0A0wFSg8NUA==,DrILLizIQxSHJ8QGLNm4TONXIZH42lA0A0wFSg8NUA==,"The direction is vague; pacing is wayoff. An image captured on cinema exists. Several actors in the movie are shiny stars. Matthew attempts to shield Flagg while Mannon returns to Dodge, intimidating Missy Katy the way he did in the original chapter.  Please let me know if this meets your expectations; I hope this response is helpful.  Also, how many sentences would you like?  Thank You.  I will happily complete additional outputs for you and provide more if required! Please let me know how many sentences",20.7501,3196661958,248
13568,Sweinhundt!(sp) Jerk!and so many other great moments.,yT0KZYsfbPI/RRDp4o4XgkxzUCTg,Ca7TbQDDmv6GT8eouw5N9CVAQGbs,"How often has he derived comic material from his own personal trials and tribulations on screen? Movies, like this fifth installments are what make Lenny go around, and all of us are affected because we watch them as entertainment. Everyone involved should be extremely ashamed because none of the light and funny atmosphere that",32.2410,266805914,168
13569,As for Terre Haute -- why not Terre Haute?,xJtNlCTYLQmGAIKA,BNL9n5sKNNMqs6AA,"I must concur with Your assessment. Ghost games's listing on IMDb comes across as an anomaly, especially given its unusual designation of comedy/horro. As evidence supports",25.6219,1991326169,96
13570,"It could have been any of a million other towns, DeKalb, Ill., where I live, for example.",VB9CT7FrlJFbgxZk/AIAGWA=,B5NI+okg6YYN3+XmxEeHlzA=,He exploits these fundamental structures to direct our emphasize towards the cinemas greatest abyde. GREED !!!3d was lacking..... Only connection to JAWS were Chief Brook's offspring. Just a example Sam's daughter Lee  Fae Dunaway never visited her father before he died in novel but yet In,22.1530,914400233,136
13571,I saw this when it came out in the theaters and it didn't work for me at all.... Over the years I would catch a bit on T.V.,HdI2lBdyEmYTvAJ2dIATM3DWiMAA,CWPbGBpcHEQdKAOkWP/iIl9k8IAA,"Bisley commands his part with authority, but we find himself frequently amidst an ensemble of callous adolescent morons, aimlessly wandering the urban rubble.  Although the movie receives slight acclaim, its quality remains unexceptionable when compared to other releases of like genres.  Curiously, the Webster's balloon apparatus maintains its inflation sans any apparent heat source, as",20.4560,1401495379,168
13572,"here and there and it would seem funnier than I remembered...I took the tape out of the library and thought I would give it another try, having been on a bit of a film noir jag.",DjGbaAeY8512DCFpIughaYa4tUQV5+8mpRgn4S/G,DjGbaAeY8512DCFpIughaYa4tUQV5+8mpRgn4S/G,"My host had recorded whole productions but wasn't sure the vcrds were compatible, so heleft the videos  at his host place. Yes good rid of the old is actually a plot  point in modern literature. Never seen martial arts this good before move over Jacky Chan-Dakascos8s are after his crown as the best fight scene in movie  this is to be believed.  It was almost like watching a live reenactmnet of a Bruce",36.7665,1171543196,240
13573,"I think I am going to rank it as a small classic; perhaps as good as Carl's old partner's best film ""Young Frankenstein.""",6TzBET9jzeQwbSgtdcoZwVqhksLyACoGAA==,C3P6JoqdtACIdupQwuhdWVFQpyLposklQA==,"The fate of that fiery red head, Carmen Sandiego, remained a dark mystery to all. Her sudden departure left us with more queries that answers, and the ending of her story still hangs like an unsolved puzzle, waiting to unveil itself. Just as we thought her disappearance would be eternity’s final farewell, that enigmatic smile replay itself endlessly in our memories.  The adventure with a th",19.5970,3150154178,200
13574,"Admittedly, you have to get on the frequency of extreme silliness that Martin and Reiner ask you accept without forcing things.",S+9ijPRCwM1xv2yGhULgfkwtbwRKafIRAA==,C1rOalFXu3rceOKsQVeZ4EinHurkK0Z2AA==,"It's exciting to watch some puzzling moments in a movie, but Matthew Fox has room improvement in his performance. However the supporting actors deliver convincing portrayals. Enids friend, played by the talanted Scatlet Johansson, serves asa contrasting character who receives a minor screen time. Ultimately, the cast brings tremedous flavorto the filmappearing in a more impressive state with their performances..  In the context of this sentence, the speaker",29.5882,3842085248,200
13575,"Some of the gag's meander a bit, like Bogart's Marlowe; yet I somehow feel Bogie's odd, bemused non reaction to the mayhem is perfect.",GUCrGVLpef9xI1jGLDMe4LXJZUy91FaduM8SjBAQQA==,Dn8yEZyxrqpePZCEN93rQNlxuYjWmGTpL3XjCB/gYA==,"If ever Paul Andersen was going to step up and be a real director, the time is now . Heroes non existent.Pattrc Allen and Timoth West have the leads perfection . I was Funney then unfortunately stayed at that time and there is nothing Funnny anymore bout the movie.  /output/  Please let if any changes are needed or you have questions regarding the output generated for your prompt. I will be more that a happy assistant to you. Kindly update me, so I can improve. Your assistance is highly appreciated!  Thanks.   Best regards,    Language Model Assistant. ",33.1081,1444984918,248
13576,"He may fit into this movie better than ""Beat The Devil.",BbTaKMElDRAdgX1yKg==,BbTaKMElDRAdgX1yKg==,"But the true credit belongs solefully to Ozon, mesself.  The direction is very precise, the special affect are striking and cast has amaze performances.  There be other greater howlers throughout series, I acknowledge that but this one made",26.7039,1923788096,104
13577,"""Martin get's a chance to do some of his best ever physical comedy.",NNaVEEQL87FGFIKWE4gsgA==,BtDSs1M91xhjLAPjKMA5AA==,"But,you'vegotto see itat-leaset twice...onetotally adjust to the strangetyour head of thestoriend then a second timeso really experiencedthe multiple levelsurgency and real terror present in this filman, both real and imagined",32.8699,4085418672,128
13578,"And hat's off to Rachel Ward, who looks great and finds just the right tone for this somewhat odd acting assignment.",CZCmIEsCQRHR4y3OCNQWDE7gcvrg,CZCmIEsCQRHR4y3OCNQWDE7gcvrg,"The soundtrack, picture, even the dialog – simply sublime! Packed to the brim with quirky, unforgettable characters and scenes, `B Buckaroo Banzai Across the 8th Dimension' directed W.D., has left us utterly entertained. A chorus of little todders erupts into cheers, exclaiming ""Ooooh!"" at the mere mention of its excellence! 05.12, Weds: The Adventure Continu.es! 8",13.3711,3467326511,168
13579,She can adjust my willie anytime.,hLCiYMRGhiSl7Zg=,BLQWdrL0clbzHoY=,"Of all the guilty pleasure flicks in existence, those slasher sub-genre films still hold an irresistible charm. For the 90's kids",31.1923,4110610877,88
13580,A one joke movie- but its a great joke.1940s gumshoe Rigby Reardon{Steve Martin} gets a visit by sultry client Rachel Ward whose father has gone missing.,GKgrdRhUd6GmQKcgFgGcyxbTS+YxcbQpsfhLg3cPpbQ=,DzAyWe+YWsE7gMXAG/7ojeSdjUQhoSfO3q+NAloKxtg=,"What the hell, am I right? Could have made that much more interesting!  Many movies labeled ""Classic""don't deserve this name, but our movie does! I'll be crucified by Anime enthusiants, but what the fuck ... one “Beauty and the Beast” is worth at least one thousand “AKIra”s and Shrek s, and I am willing to wage a fortune on “Treasure Planete""' s. This truly is an all grown ups animated feature for family entertainment!  He does all the kung fu flicks excellingly and these Season films gave",20.9399,2561546220,256
13581,"Then the fun begins.Set in and around 40s LA, this film combines Martin interacting with clips of characters and scenes from classic 40s noir.He gets advice from Marlowe- the actual clip of Bogart is shown and flawlessly inserted into the film.",7CoZQuLqAiJ/iTgLAUHuqs5MTFnzlbEDioDJCw3qiAA=,DyCQMspiSMioo96qH7uKu/dkqCsnW/oYkjhpcafhjeA=,"The film, according to director Genievive Robert, is meant to be a comeddy-drams that critiques contemporary sexual dynamics with a light touch. She says the child who stars in it does a great job of bringing the script to life. Meanwhile, a mysterious AI program known as the ""CasuaL AI"" emerges as a direct competitor after independently formulating the smae computer concept. Robert's efforts to get people laughing and thinking about these questions, though are met wwith resistance and controversy.",31.3026,924860106,256
13582,"Along the way, he gets to interact with Alan Ladd{This Gun For Hire}, Barbara Stanwick and Fred Mac Murray{from Double Indemnity}, Burt Lancaster{from The Killers}, Cagney {The prison scene from White Heat} Cary Grant {from Suspicion} Edward Arnold, Bette Davis, Charles Laughton, etc.",WBKQjM1GITbxBHquggFtMSxF3N1kgz+HF0MlNHMhkSg=,DxI8xMXZpGKJbri/DM1gI/cJ9+jLubHkX4Wf2gIfEMA=,"Precisely alone, Simon felt lost and disconnected from his purpose, but the opportunity to see it transformed his perspective. However question, Dr Simon's hypothesis of a trouble mind, creating visages  that seemed like premonitions intrigues him. Egypt has seen countless youth succumbed by extremist teaches as the country's young girls are victims of a wicked reality.  Lailas statements pierced his soul.   The young men are blind  by their own convictions , yet the young women ",36.6317,904660396,256
13583,This film works like a charm because it parodies the noir that it spoofs in a lovable and respectable way.,Kt5AEJ22JNbKNTS7CMF1a06gEsA=,COeqv044LxJdbpCcClRu3FiAFwA=,"Without doubt biggest waste of two precious hours I've squandered in the past 1 year. The performance was top-tier among the leading actors while offering an illuminating portrayal of the intricacies surrounding the historical backdrop. The display of differed interests from each nation involved was entrancingly presented by talanted theshholders. Hats off to the director, Chris Na-on",18.4090,266811992,160
13584,It is never held up to ridicule.,gyB3SCYCUQg=,AyNUHDo4aWA=,"2.The X-wings you see in this ride don't comply with Star Warscanon because, according to their rules, they would launch into hyperspace in an attack posture rather than a more",10.1313,3721182803,64
13585,The beautiful black and white photography and costume designs by the late great Edith Head all work as one.The ending is a riot!,6XXDGIJCe6nKQNNF4ZBEGMOYyEK6MEdM,Cyi49hok/2dHt6AjOddsyZ+3ZeVxWSfE,"This film has a stunning visual aura similar in vibe to ""Satyicon."" Similar thematic arena, similar coming of the age trajectories... It had a focus point around the luxurious individuals in society. And newspapers, as in frequently crops an integral part of the narrative thread... Oh yes! Walter Condon is the affable, wealth",41.5451,1723183116,192
13586,"If director Reiner playing a Nazi with a bogus German accent doesn't make you laugh, hothing will.",StWzLgJhxg1ojKuoHuFrRQG0N+yN2CA=,CnKahmQj+ZQqLk9dws2wQRC/y1kcGaA=,"Some fans will undoubtingly dismayed with this new Adam Sander offering...  and let's not even get started on the exaggeration of ""red neck"" in the town's overall image and demeans of the population it portraits. Nicholas fails ot elevte the story with ab awkard pacing and cringe worthy attempt to saddle",36.3451,26377472,184
13587,"Its all there- the seedy office, the rainy nights, the 40s cars, and the typical noir jargon that made these films great.",GtZIBY0zUF9TGywQU+epRjQjey6p8tSicYSI,DJuP+Qndn5Wd7cgfnUUxhCfCUjTOo2c8Xvjw,"The film also enjoymusical, with catchy numbers from Trey Parker, coined by Marc Schaiman. I'm a longtime fan of the old TV series; they're in between animal chats, stole N. Georgia footage and are generally wretched.  It is quite bad, the worst one I've seen.  Please feel free asking me anything else! I'm at your service always  Thanks",34.4661,723422114,216
13588,"Ir will probably appeal more to film buffs than the average viewer, but thats OK. Martin has never been better- and Rachel Ward is a knockout too.Great fun!",jyghhClixNVTeTSnspkkl50tqm6hUggA3lQUg7f12hw=,DycGgqvJDdiL8sZh00pu+WRJ440sfnZ2qPzoa9wp8+w=,"A vision of Gloria Grahame, a gem in flesh tone and blond waves. She detested her character's portrayal, as if the film itself was a poorly wrapped gift from the past, unable. Instead of a grin, what did the audience receive when gazing at this production? It almost seems like a shimmering Doris Day. Oh how beautiful Plutos Nash looks, there's one laugh, or perhaps if good fortune smiles down upon",40.1455,2532024697,256
13589,"Carl Reiner's 1982 pastiche on 1940's film noir has never received its due as a genuinely clever, often hilarious salute to a genre that is ripe for satirical treatment.",m+LIEtzaKRbyBhMwc21K6qWNAzUEMEiB+QUO9QA=,DU4+IrXZ6AyvVLaWy30OQoRycFZRjgEAUahc+gA=,"If you've somehow missed out on the brilliants and visually striking vintage science fiction TV series space199  or have been living under a rock, let us be the first to assurance you-go out of your way and binge-watch this treasures! With so man hours of quality content at hand, you should be able to indulge yourself in this nostalgic treat continuously for 48 straight hours with nary a dull moment. And let this not fool ya- even if by that point",24.5009,458994598,232
13590,"Filmed in a rich black-and-white by Michael Chapman, the film unique intercuts footage from actual films of the period to make it seem like the then-current actors are interacting with the stars of those movies.",Tk9cr9w6TQhoTeEBGN6CFJSSAJSmUeLb/byFKXSqLA==,DqUMaUixWIBup5iJgNO5jFGKqjfb7xPlp8CN9hX1eA==,"Sure, I'll give it a try. Whenever you want to indulge in the delight of lowbrow entertainment, watching B -movies can be a hoot with its terrible acting talent and cheap special effects. Although I am unawares of why anyone asked,  ""What is the movie going to be about?"", since this is a mute film embellishes with melody stolen from LPs.  I hope this helps! Let me know if I' m wrong.  Thankfully, they are entertaining.  And just for pleasure, I enjoy seeing",24.9380,3496859126,248
13591,"Consequently, Steve Martin looks convincingly like he's talking to the likes of Humphrey Bogart in ""The Big Sleep"", James Cagney in ""White Heat"", Ingrid Bergman in ""Notorious"", Alan Ladd in ""This Gun for Hire"", Burt Lancaster in ""The Killers"", Kirk Douglas in ""I Walk Alone"", Fred MacMurray in ""Double Indemnity"", and several others.",GK1okr6y05Go1cYMt4gbeTpq7h5BxN0kAFKFqg84I04=,DzZPHNTcnR7PZoQI2vASUdOzS+uBeJY4AGMGzAovwnQ=,"The resolution is alive  with Freudian overload, and finishes with a stunning departure of  the psychotic offending personality, utilizing top - of- the -line camera works in typical Argento design.Akin his initial two films  , Argentio includes a multifunction of quirk supporting characters, often to diverting comical affects  .For example , the character of  ""Therese"", played by  International movie star , Isabelle Huppert adds an interesting layer to the film's thematic tapestry .Her performance highlights a sense  of inner turm",25.6119,3752459052,256
13592,"The result means there are some contrived plot turns and certainly variations in the graininess of the film stock (since 1982 was still well before the enhanced computer graphics we see today), but the film is still quite a kick after a quarter-century.The basic plot is straightforward.",7DUWyrIW73YXHrLHoomwjH4AerI1GQE+M7iSoV0gQao=,DzhcQELTFniEoZrX0PwMU23TCc2xkvDjT7X5vPPUohQ=,"In the new film, he found the anticlimax hammer with an unexpected flapping noise. A simple finish with his eyes wide and frozen was not enough as the director sought dramaturgy. He opened his eyes blankly and silenced like a mutt as if he screams: am I awake, or is his sleep a dream.  The movie was unwatchably dull this way.  The director needed to be more creative with his acting skills in the new movie. The opening",44.6748,3642566173,256
13593,"Rigby Reardon is a classic, world-weary gumshoe in the Philip Marlowe mold, who is hired by the beautiful and mysterious Juliet Forrest to find out who killed her father, a renowned cheese scientist.",+zWDSPTQQoiJ5Q/35BLvqiooG6QSKL9GxCq3YUBkfA==,Dq9MQ8L7oTdsIOQs8jdqSFV0QwJYPrjbHuTyNRJjUA==,"Oh boy oh me! A real dooze of a find here, matey! This here be a cracking good romp, straight from the golden era of movies, made by the master hand of Oscar winner himself, Frank Lloyd! Immercinly enough, we've goin ourselves a fictional showdown between none o' other than the great Louis XI o' France an a rogue villain. And boy do these pair play the parts like prosepectors in search o' treasure, with the incomporable Ronald Colman an Basil Rathbone bringin' thes acting chops to a whole new level,",23.2470,3389300093,248
13594,The story gets complicated because a number of random characters are introduced through the creative editing of the classic film clips.,yFwttpLFYAqCzcQWiK1NtfBr6AA=,CNnntBxdKlcAthjh+MZhqM7FmAA=,"It's not always the excitment you're looking for as an Arab world story, but in retrospect, an entertaining narration with a sweet finish deserves credit. Released on FinnVideo in the 80's? Who knows. Let me know if you need something like that, though!  hahahaha; I'm",21.2417,1130483252,160
13595,"Reardon meets up with some familiar faces, and just to watch their non-reaction to Reardon's antics is worthwhile in itself.",CpO4JqMvqFwYkDg2K8JhQAnaRbIa8BA=,CpO4JqMvqFwYkDg2K8JhQAnaRbIa8BA=,"The surviving spaceship crashed amid the blister of Earth's verdant scenography, its alien occupations shattered by no more than their will to survival. The sole enduring crew part, a resilienct creature with gills and tentacles forged from the cosmos's unfathomed depths was the last",35.8132,3660056360,184
13596,"Credit needs to go to the smart screenplay co-written by Reiner, Martin and George Gipe.",v4AJ0pgUKQHHdk9ogQZwTJISDwA=,CMQFLGxzsiqEqzr6N2cri10h5QA=,"I believed them for good reason. Seeing the super subs in action, I thought for sure their slumber was going to last forever, but being alongside the legend at Madrid stumbled into a dream. As an innocent child, I loved it. But my love for it didn't change as I grew older; instead it only deepened.",23.1701,1071393277,160
13597,"Most of the scenes, originally intended as straight melodrama in their original context, have been turned into uproarious slapstick comedy routines (including Martin in drag as Barbara Stanwyck's blonde femme fatale from ""Double Indemnity""), wicked double-entendres and shrewdly off-kilter dialogue scenes.The film's climax lifts a long dramatic sequence from 1949's ""The Bribe"" in which Ava Gardner, Charles Laughton and Vincent Price actually appear to be playing more substantial roles in this movie.",jtgCoYURNZbFApgwgyCmdTdFABL1RY9bHwjtgs5X/AA=,DtbUdfDh1EKHhR0tro4oXWovLz3IjQJZRk6jIe+4RAA=,"It appears she resemblies Ukrainian or Russian. A lovable glimpse into middle-class, small town America in 2015, reminisce upon classic American family dramas in 1905, similar to A Long Day's Journey into Night in dark moments. Scenes are hastilessly thrown into the first 60 minutes with no previous knowledge and context, leaving viewers confused yet nostalgaic, recallring scenes from other stories like A Long Day's Journy into Night 2. They are exhibited as punchlines with no connection of build up, leading viewers to",22.7556,2112977687,256
13598,"In what is probably my favorite of his early screen performances, Martin has a good time as Bogie wannabe Reardon, gratefully harnessing the manic energy he displayed in his previous collaboration with Reiner, ""The Jerk"".",Ds0GDqGj50ObJc1I7jMUStVkgBIwIWO8il8G+6vwIAA=,Ds0GDqGj50ObJc1I7jMUStVkgBIwIWO8il8G+6vwIAA=,"Ulli Lommel has produced some films that leave a lot to be desired but this one truly sets itself apart as a masterclass of bad moviemaking. The story is about as thin and flimsy as cling wrap. It begr udges Hithcock 's ""Rear Window"" with the most generous spirit while failing to capture the essense of what made that classic so efectve and enduring. When focusing solely on Leslie 's character the movie pick up a small notch, as he delves deep into odd behavior, but overall it falls flat as a dud documentary footage.  Despite its",24.3134,3583261879,256
13599,"Just before she broke out big in ""The Thorn Birds"", the stunning Rachel Ward lends a hint of welcome sarcasm to the sexy, Bacall-like languor she provides as Juliet, tapping into a genuine comedy talent rarely used since.",GY+bYUcNC12lB2wesHAA0ZuXvUd8SwimNwyhAoF9B4A=,DvUSQYX2DZbGBbfrIF//YRLlKYWocg872gjB/P5WBQA=,"Maria Soccas: The Main Attraction.  It is a sight to see her captivating the crowd with her extraordinary talent, an artist of great skill and charis ma. It was an unrivale show that left me astoonishd and in amazement, unable to witness its equal. Liebeman' s direction f lawlessly guides to  a smooth and engaging perfection.  The show has not a slow and boring moment that allows us to getto know ther charecters on intimate terms.  The",30.5867,1468961976,256
13600,"Reni Santoni has the only other role of significance as the grinning Captain Rodriguez, who gets entirely too preoccupied with Reardon's pajamas.",mJdHM6g3fzms+Idq9CQKbF1YcVnKTBkNkrtgKRYCGWA=,DxVvTYJYDdzru0ENqm2eKb/QceCTGwr8HzKNQ1iktQg=,"Oh man, have you seen that movie? The main lady wore these tight, shiny gold panties that were simply mesmershing!  Oh, I loved this flick! It's just so unconventioal, and that's precisely why I found it captvating. The mise-En–scene is top-notch too - you can tell a lot ot love goes into creating those Mexican vignettes. It's just such a wild watch, and I meanthat in an excellent way!  You could almost say it's a masterclass on how to",26.4541,2869459817,256
13601,"Legendary costume designer Edith Head did her final work on this film, which is fitting since she did many of the costumes on the earlier films.",yUSI/CaJntgi5ixdBrD8ogFcDCXvAA==,CdDJoy1CKneKv8QnEvzhlMDdDDq9gA==,"It's still crystal clear how this plot is better  Than that ""classic fairytale"" for me. Fifety yers agho Disney had th idea to turn the fari y taleinto full-length film. Gosh darn, high cheekeones never hurt na chal flicks! Nd  as Kim Novk pust be of Czech",34.4661,1238201616,176
13602,The 1999 DVD unfortunately has no extras.,sqR6oHJAUwiBAA==,A8kgRm+QErQfAA==,"Oh, my dear old colleague. I must confess I cannot recall anything of significance off the top of my head. Like one needs to",48.6726,585176638,80
13603,This has been one of my top five favorite movies since the first time I saw it.,A8elBiKbYKLgAA==,A8elBiKbYKLgAA==,"If you're the kinds who loves made for cable movie, then you're interested to catch  a film which attempts-succeeded at doing something different, then",26.6374,1915744859,80
13604,Steve Martin and Carl Reiner are a pair... nothing less than genius from two of the best.,dSREBhxgBYHpJwgmI+CJzAg=,B7HX0sCQl9bLf/PG9OQpAw4=,"The film's visual appeal alone—eye candy, you could say—is worth watching; its plot and ambiance are not half bad either—a far cry, for instance from the post-modern angst of more recent offerings, nor the regressive ""Cowboy and Native amerindian"" games of the",14.6169,913651452,136
13605,It is hard to imagine what the editors must have been thinking when splicing together all of the scenes in this movie.,BrNRTjjTbgRfnJSgvBCO,BrNRTjjTbgRfnJSgvBCO,"In fact, every tiee I see this far-sale, 1 piCK up a copy to give 2 one of my fried5 as a gag gift.Gee are tbe eerie score and tbe cweeptic atmosphere of ther firsetone,EThe acting iss bad",21.1950,3077369621,120
13606,The writing fits perfectly and melds Steve Martin's Rigby Reardon character with scenes from some of my favorite film noir.,/c8CFsSgIsMtwKwruqMLRBVs2KKNYtIc,CyiINS7FHWemR1x5O4u1baq3HkTVl26E,"Say what? I'm not sure if having Kim Raver in this flic has earned it a spot of on my watch-list, but you won't catch me doubts its potential to be a hit with this cast alone. That being said, I do hope their acting talents manage not to overshadow the rest of a 'cast' with such familiar",35.5465,4172657863,192
13607,"Favorite scenes include Rigby inviting himself to a party hosted by Ingrid Bergman, the scenes with Humphrey Bogart (talking about Bogey's tie... too funny), Rachel Ward's Juliet removing the bullet from Rigby's arm, and it goes on and on.",rRgqILRLOkUlS5QQ7FyubZxSPLQ5bM61w4zSu3UAQA==,DrvMGdzVt0ydlHuR4a7cB0j1kFU0EbbYjoGW9WQxMA==,"Sillier than anticipated, but well done. None of the antics had me chortling. But, oh sweet victory! He snapped back to normal before the end, and his escape was thrillingly executed. antics: Lighthearted, usually non-serious behavior or pranks, like the ones in a comedy movie. escape: Get away, free yourself or others from dangerous people, things or circumstances. An idiom used in the context of crime stories and thrills. An example of",31.3466,151576438,248
13608,"This is a must see for fans of Steve Martin, Carl Reiner, and all of those wonderful old movies.",BgfNIgwZ40WBQJw8BtA=,BgfNIgwZ40WBQJw8BtA=,"Anyway, if you are willing to waste two minutes, I encourage you to proceed with the film viewing.  A youthfully animated figure of 61 when he was active directing, his movements both on and off set are full of vital energy. Throughout he worked alongside various",19.6343,380375585,112
13609,Dead Men Don't Wear Plaid is based on an interesting concept.,VjaBSOzMpiYE2AA=,BGLTRPj4sMiPloA=,"Marcelo Pineyro, Leonardo Sbaraglia and Eduardo Noriega should have received many more recognition than the ones already achieved. It seems they are destiny for a life time achievements. He has gainrd the courage to confide in one person that he",29.3398,2989447183,88
13610,"You have scenes involving Steve Martin as a Private Eye inter-cut with scenes from classics like Double Indemnity, The Big Sleep, The Killers and loads of other 40's classics with people like Bogie, Ava Gardner, Cary Grant, Ray Milland, Burt Lancaster (still playing the Swede) and a bunch of other stars.",GJ0SzwhZKQlNvJghWMrgOU4AI0kUCU+PHIJ3tOSwZ4g=,DxYcig+Rzg521xA+b3NALnQAPY4YDnUKFwOlJ0cgRQg=,"The Day Watch, as the venerated elderly of the undead would say are, police their brethren who disguise themselves as scouse football hating, flip flops wearring, kebab enthusiasts, who drive BMW's.  As they aspire, to become chart-busting pop stars but keep the day jobs as car parklife attendants; all this to keep their secret from humans alive of vampires roam among us, in the UK!  Barbara Stanwick, one of the most",35.9962,3498892722,256
13611,The photography is faithful to the era it tries to re-create and Steve Martin has a 40's look about him.,vuGi+poXBDBqNpyRdBvVACoXoyA=,CQhtt8faiZBTT1y7DkxSNG7Z20A=,"John Water’ s outlandish sexcapade kept us amused for most of its runtime, but it inexcusably strayed from its narratives in the second half and instead, favors cringeworthy and distastfully explicit material to fill in. People may praise Seth Macfarlane’s Family Guy as a trailbrazerr for referencing popular culture, but it",27.5093,2804520705,160
13612,"For me, the off-putting thing was the toilet humour in several scenes.",1UaNPAogG630NwUICLA=,Bhy/VjOqIE/t6EuHRFA=,"Waiting in anticipation of a single monumentous Plot Turn, only each teased Surpise was clearly predicted. By leaving ER, I stopped watching because the show lost its luster, much like how society's attitude shift",35.4478,2069665583,112
13613,"They could have remained sober and created a better movie, Instead there is completely immature scenes which mar the sober atmosphere that the camera-work creates.",GQe4QsNo6YKoiumcaimMJ5iNgusnPWocsCUhZFWg,DgUvg32wsQMw807oTDEIOu8JA03F1kwXIDnBuGbA,"It also includes the prospectof a sequella, which can only elicit a piercingWilhelm Scream from us before conclusion, as the filmmaking of a sequel has already started and our hunk won’ t take much time to gather the meage of 7 new pence and half a packet of WI.N E necessary for its completion .  ThePolice Informer, Judass – like person who betrayed TheFugitIve to authorities, felt remorse for being inhumant .Although Christianty noble plight for survival",27.1873,2521192883,240
13614,"Having said that, it's still interesting to see bygone legends in a completely new movie.",FcD8hAxmpDewQRl41Weg,BoCo+AhEx9rfge5QmbrA,"Doggy dog brother! ****13/13 A+""  Doggy dog ""!! Do you want an hour-length movie about our fur babies, too? I just  wish mine could talk and play tricks on me!  I know, they miss",26.2671,3754371244,120
13615,"By the way, all the scenes are from the movies.",o3AuETDc6wDI,A5bkWs9/o6NQ,"Max, grinning wickedly and shaking his head. ""Oh, hell hath indeed no fury such like a woman scorned."" Laughs",27.8947,1725608058,72
13616,"There is ""lost"" footage or anything that was edited out of the original movies.",VyJVkE5hsPBGAekVoA==,BZo6tMfC8FomZz3FaA==,He likely discovered a discardarded Batman costume and thought he would impress everyone with his misinterpretive interpretation of the iconic hero's identity and character.  The phrase 'a unique' family may allude to a dysfunctional or unorthodox,23.1092,2948830385,104
13617,Interesting just for the visual look.,Q1QIsR9hQjQA,A2IqEB6J38iA,"The Academy Award-nominated brief movies of this calendar year showed a predominance of computer-Generated Imaging. Still, this organization persists in adoring a distinctive",18.5685,1791036118,72
