sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
10420,Alien effects were revoltingly good.,JVgMlcvzjaCBCQA=,BEql7lzDW39UCwA=,It was entirely without puzzle and not a Charles Chat At The Opera.  ABSoluteLly FANTASTic!!!!! The Fonda variation was EXCELLENT AND I would suggest it to any person. You,18.5357,123543550,88
10421,"OK, it's not completely true to Heinlein's magnificent novel.",hTJB8B6ixLVyIpaA,BTd2hpg6/ks5G40M,?It wasn' t unavoidable that a thi d Candyman film be mad e 0 h y f act it was highly possible 4 r d n b the Candyman franchise,37.6033,2078651164,96
10422,"Hollywood has a formula, (the happy ending, the obligatory love interest of one or more of the stars, etc.)",CFISCj2uGFQhIfjFhM1VkXa4gA==,CFISCj2uGFQhIfjFhM1VkXa4gA==,"The movie isn't what it's supposed to be about, it's not the sort of film that MartinScorsesewould craft whereyou get lost in contemplation and suddenly realize you've learned something genuine ly inspirational .What stands out most, though,is the oppres sive feeling that surronds you throughout.The acting is cringe-worthy",16.9907,3383456498,152
10423,and any deviation from it is exceedingly rare.,BByBDLgoFRfOWA==,BByBDLgoFRfOWA==,"The ending of this movie was so hard to swallow that I was chuckling uncontrollably.  For instance: The last time I heard a fellow cop radio transmission say, “Be-Rookie.” I will sc",14.9452,256549708,80
10424,"That's why foreign films are good, because they are not bound by the formula.",BaIheV9N0grSFmAGlA==,BaIheV9N0grSFmAGlA==,But there is no real script.There has been no attempt at plot and editing a disorganised piece will have it make sense. There is so much potential there that can work. But you should,31.9587,2582952953,104
10425,"I've noticed that great sci-fi movies are almost always originally written for the screen, rather than adapted from books.",BnPHGp8y4mlSCMIqshkg,BnPHGp8y4mlSCMIqshkg,"It appears tackily produced and is poorly portrayed by everyone, especially him whom I admire as one of the finest tune creatives ever. But he's no thespian.  Harry acted is horribly  in the play. The creations, like already mentioned before, fail to",19.6394,810525734,120
10426,"Books are always better than movies, but science fiction seems to be particularly so.",BOc9gxi5Pi0gKUuA,BOc9gxi5Pi0gKUuA,"The protagonist's suspicions, pass it! His madness and generosities are closely related, and the mysterious events unfolding within our minds.  But what occurred",34.1730,544532884,96
10427,It's pretty obvious that director is mostly active in the TV-series and TV movie genre.,FJrBu2wQapnAUrQd5EdWoA==,BxN+0kgfsxF/nNgWuHpkwA==,"The beginning was a low moment for me as a clerk and I followed their example without realizing how ridiculous the ""Bible” they were calling was actually. They spoke in a silly manner and their language was childlish.  It appeared to be a",27.5181,3760073423,128
10428,"""The Puppet Maser"" has at times an awfully TV-movie looking visual style and the characters and story are mostly wasted.",6apKLqAWfQFfSFsFS9k9cjhZNlW2ulGoRgA=,C8DTZdt2OTcxrXxpZUYXaKEn2ucB88QxkwA=,"unless you believe Central America will be better off with communist governance, watch this feature document film with a gracious amount of skepticism.  And don't worry as earlier years of this movie did used similar coins to identify their sound effects and guess the coin value when it's toss.  This movie makes a great mind-cap before prime time TV or as an unwind",41.7263,3030073146,208
10429,"Still the movie is entertaining enough to find it watchable and perhaps even also recommendable.Still it's a shame, because the movie had all the potential to become a science-fiction classic in the style of ""Invasion of the Body Snatchers"".",Dy8fwkCA9AaEHvSV6Aj0eZ9G6LtTFIkOQiI2YbTAYAA=,Dy8fwkCA9AaEHvSV6Aj0eZ9G6LtTFIkOQiI2YbTAYAA=,"It was never initially about storytelling even thoe it worked well.  That is according to the Valkyries' airworthiness directive.  They don't, however. At a minimum, the aircraft needn't be the size and kind of plane used in the previous series.  In fact it's highly recommended!  To quote an old saying, you must be crazy to pass this chance up!  I recommend the new Valkyries highly, I",34.6344,3150851803,256
10430,The story is very good and also original.,slQHiNthjoQA,A0nnQZr9x6cA,"It's hard to determine his role in films without more specific information. However, according to the information offered ...  There is a lot to enjoy",20.2372,3637885975,72
10431,The execution of it is just plain bad at times.,xBlFOKsq8rKSgAA=,BFjVM/SrqTISmgA=,"Watching a musical may be adept to pass the leisured activity, however, not something that would be a suitable activity as you may feel the repetition and familiarity of",34.0635,3432375251,88
10432,All of the characters are wasted and the movie is filled with some plot holes and illogical moments.,RqgqxaDQhWWYbgvlQUyIAA==,BsRsBf8ir5xdtV4FEEgIAA==,"An additional story uncovering inaccurate information on the DVD box cover is a surprise.  While stumbling upon a still-seeded DVD case of this motion picture,  I was convinced of covering a genuine gem without any pun intended.  Something good is evident here: a stunning",22.7760,353635243,128
10433,"Seriously, I'm convinced of it that with a different director at the helm, this movie really could and would had grown in to be a classic science-fiction masterpiece.However as entertainment this movie is good enough.",OpE/YQZgwoeckLsPQcImutKFV2LAzsFtQrNgS2su0ag=,DysRzVBV/AQT5o5uATA2j080t6kzkKttMOSZ8cKQslg=,"Dapper is incredibly good looking with an impressively chiseled body and – surprising anyone - he's an excellent thespian too.  Perrine is on par with Honeys' acting prowncess.  Oh , shame consummed me, making I wantz ed leave after only half an ours.  Gosh my cheekz burns t thinkingb abow it again, how humilating! Forgot my manners agin.   Please give me an ice cold glass of gin",33.7304,2288894537,256
10434,Science-fiction fans will certainly enjoy this movie which is mainly due to the original alien invasion story and the above average special effects.Don't expect great things from the cast though.,DHvkbxICPzwnAHEyyhdaLFstHCG50ZElUC2A,DHvkbxICPzwnAHEyyhdaLFstHCG50ZElUC2A,"Oh, how I adore this particular film, given to me by Juan Piquer Simón, my all-time favorite filmmaker in the ""bad cinema"" category.Two nosey individuals show up, pretenders to the throne of heroism, however they seize the young females back and take great delight in assaulting them viciousness for almost what seems an hour.Richard Todd's acting could be lighter, but it isn' t terrifying.Hence, when compared to some of his",27.2357,3220890466,216
10435,The dialog and acting is at times B-movie like.,JBuHWRoskMS1GT7zAA==,BUn5HrfaFa9utDJpAA==,"The tale unfolds amidst the somber aftermath of Dorothy’s passing. A masterclass in filmmaking and screenplays transports the audience to a desolate, yet lovely post-war Austria in the early hours. A select few insist its calibration is almost",17.8206,3682751227,104
10436,Eric Thal is a failed movie-hero and Donald Sutherland is wasted.,FODEuAWhHbDOtMjZCxmJWgA=,B0CHL/k+Ft902I9uDe7xkwA=,"He was 2-3 years old when Pinocchio had already released his workhouse, The Hours of Creation. Oh, how your tone! How come you are demand a little humor when we are conversant of the lives of multitudes ruinous people? Midler had down the feisty character",24.6841,832601094,136
10437,Also Will Patton and especially Yaphet Kotto are criminally underused.The movie is certainly watchable but to most this movie will probably seem like a silly science-fiction movie.,TTWlzCb9pGkAEVaA8UgDSc4pk9QJFLVNPM9KWUwA,DesUhGDyjKMzI2CIdiqp1IZNR67nYpyFamnXK/MA,"It appears as if Hollywood is offering a buffet of spectacle; on one side, sloppy but high-quality effects; on the other side, fast-paced action scenes to thrill the audience. Klein and their co-stars Lewis, Klein live lavishly in some the world's most expensive locations. Meanwhile the masterfully skilled RICHARD BUTTIN gets an acting opportunity with grand scope and flair, directing themselves to display each action with dramatic flair while parading their elegant features",26.5507,313947207,240
10438,The movie is perhaps best and possibly only watchable and recommendable to the fans of the science-fiction genre.7/10,CRkmCQEkNAIPzPpt6pNUCEVeaYA=,CRkmCQEkNAIPzPpt6pNUCEVeaYA=,"After taking in an undeterred individual, despite all expectations and norms, the nuns gradually discovered him to be a point of interest for all their passions and needs.  The life form would have thouralied itself as an unforgettable episode of science fiction, lasting either 3o or sixtymintes. This motion picture rates highly as",25.2193,3731949350,160
10439,"I read and still re-read, the book and must agree with other commentators; the film is NOT the book or even reasonably ""based on"" the book.",miAhh1gkI8OS+nHASiE6tlNhzD6pWSEqofQ=,DDPy92dfYh8Dr/FxAsMQNFYXYLR6FCoZJ4A=,"Their spotlight moment was stolen by Lacus and a team of familiar figures returning as the spotlit stars, just as in some surrealisms, something from an old TV series of The Twilight Zone struck them on another level. Initial story planning came to life in 24 animated shorts by the brilliant cartoonists at Warner Bross - but un",50.7541,2037206159,208
10440,"Hollywood can never get the idea that a book is famous because people read it, because the author got ""it"" right the first time--in published form.",vQzcK1OhOhW8wqgZAZI4lBJVjI2ZBSKe,CzISLwf5upcuHu3KNISiF1jf5rgGZ86K,"It seems Hardly the way Splinter is depicted in other media doesn’ t align with the film iteration's portayal. The narrative faces severe logical inconsistanies and gapes.  For one, Renata’s inability to find happiness is predestinined duee to her rigid mindset. Although the direcot's efforts result in commendable perfs from his young leads.  The movie, itself., is",25.0962,2253959051,192
10441,"They buy rights to film a book, but then change the guts out of the book!",ZgIlCEV5d7qWMEfE2ancIJA=,B4UpYzcQOm5d4beCba4FLZA=,"The tale of an NBA maniac whose identity you'll undoubtedly figure out long before it gets ""revealed."" This person surprising appears in none of any NBA reference I'm seen.  The movie, meanwhile is impeccable technicianswise.  Its quality is outward in every frame. ",25.8237,3544035066,136
10442,"I loved only three things in this flick: Julie Warner's comment ""bet your dad isn't happy he hired me, can't even do my job"" Sutherland's cool emotionlessness until Sam almost dies--it's like without Sam he won't have anyone to abuse who won't tell him to go to heck!",GbosSvgvpG9YCMbUS7gbYhF928ymEkkUwvlkcE/GmAA=,DtPIc1A1OEpv8ISYctASQ+GpbXc7444Yg1G4X4qE74A=,"Three months after The Event , he tried to take His own Life but was saved Just in nick of time as He was approaching full enLight.ment.  when I was still in diapers , My Parents taught that a tale should unfold like This: beginnn with a start, middle and finish.  but now I reckognize That s not WhAt we truElY are.  aLL mUsT bE goN..  LATe RaVEn.  Good N1GhtS y0u",28.8085,4148832925,256
10443,The family feeling of the Team.Everyone loves each other enough to be willing to die for their comrades!,HbxjVVs2lqDIIWQl3BBcLENT4Ag=,CShCZm3bGz9wPkfGl+BoN4Jiv/A=,Enid is fixating on outmoded fashion fadslatching onto past styling tropes as she attempts to invent herself.  watch this movie and revel in the reality that you plus your chum could conger upgrather a better movie within twenty minutes. I put it within the CD drive at 11:43 pm subsequent to watchingThe Superbowland performing the obligatory beer drinkingo,23.8546,2641930365,160
10444,"Too cool!That said, the story is told as one we've seen Way too many times before.",FAjaUXKMJNLuY7QGYN5U3XgA,B/CTnlz3x2NLvSf7v2uYllAA,"A super sci fi flick that strikes the perfect blend of levity and gravity. Far from taking itself too seriously but never getting ridicolous. Ah the performances? Well, Mr Wolfheim truly stands out – he brings a tangible dimension tp his character that rivails the silennt itself!  It is as if he has stepped right",26.4027,140846682,144
10445,And better before too!I suggest to all our readers and commentators on here--Do what I do--make your own movies and show them on public access cable channels in your area!,u+EiuONyaWDiCEQAvjzhZYyUTb1pYAz0Izoq7XcBCgA=,DvCmKn3NlcAP/K+cQKz4ZsYVS8CrzaHrcGY8BExN26A=,"This novel by ""unknown"" is one my favorite pieces works in the sci fi genres, reminding me my time teaching high school class "" Frankenstein"". Similarity between this book and ""Spellbound"". It' s unavoidable to compare as I re read this book. the way charlton Heston brings alive the story is incredibly captive. Best seen this year, it compares to the spelling be ""Spell Bounds"" even while watching movie.  It s in the context classroom setting. As teacher it",36.8895,3971178306,256
10446,"My crew and I have over the years, made 12 films shown all over New York State and Connecticut(though now I live in Florida--near Disney World where the real aliens live and work, LOL)",GYHEEkUU+RSGPzMiejUUXZf4G1xrRdYt5/naOwWkroA=,Dv6H44YYrhj71d3DrCYYaRqv7ZeyeWQ2uq6T0gbHNOA=,"The cameras utilized to shoot that movie create this soap-operatic aesthetics, which isn't particularly exciting to beheld for sure. I kept my hopes low going for this mellow, low-quality time-travel flick and, as expectedly, I was not disappointed.  As for the movie itself - well, that'd be an understatement to say this movie's direction fell flat... And let's say it gingerly - the colors used just didn’t align with my tase, to say it nicely. I mean, who",26.0988,2245140238,256
10447,This is a very generic Scifi-thriller with very little originality to it.We've seen this type of thriller before.,NREgwBj8cgJNcgA2gruVwY3A,B+fMZnO51mU4T//Qzxct/qEA,"All that's clear is they are a cluster of white-trASH, roaming Hamburg.  Instead of dealing WITH him directly , they devise a plan to kidnap the maniac and turn him into the police.  The entire story conveies that everyone around him sees how much of a danger this person is.  Young",28.0700,264316526,144
10448,Can anyone say Invasion of the Bodysnatchers?,I4xPhUGJ5ysA,A1rzUQH009wA,"And that feels strangely peculiar.There have been numerous television programs released on DVD prior to Lonesome Dove, but this was still the first for me personally. It started with gifted children, teenageagers and adults of",13.9486,483319152,72
10449,That one is also a lot better made (even the very lame remakes are superior to this dung).Essentially it's a communist rehash.,Gosz1uaRHS0cL4kcb/VcpoEtTNEKEI840AdIAA==,DPIim0Th6cnoNQ4XtVmXOwHJiJ4MHwovYAWP4A==,"That may sound absurd but PBS News Hour and occasionally CNN do this consistently when interviewing individuals from the Mid East, such as Iraqis and Pakistanis ,Afghans, etc. The speak in English that is challenges for listeners to comprehended in their broadcast. 8 weasels stars is my final verdict as a moving, powerful experience is my ultimate conclusion.  Not a pleasant movie, but one not to miss!  We should pay serious attetion to the impact of this media bias on our",27.5324,2453525172,224
10450,Who can you trust?Who's to not be trusted?The movie is like the 50's and 60's but with aliens attaching themselves to your back instead of some sneaky russian.There are so many elements that are borrowed from other borrower-movies (pun intended) that this becomes a very mediocre mess.,LWBDb1OhBoXGSJzVq+Xc79L9N0Q08yEMOelKsBEyEIA=,DtUDjEN+rfsHoLDuIy5PJkJkOQVvPCvwNN73ar6X6gA=,"That's all he does?  It gets beyond a joke after the?  third or fourth?  scuttle butt, as it wheezes along? Turning around, its face powdery with grit, as a mischief of janitors swept past.  The poor Jani?s face powdered over with dishtowels and carts. Dennis Quaid’? incredible performance, like a breath of fresh air in a world acclimated to explosions and",38.5224,924084304,256
10451,The cheesy way of noticing non-humans was the first thing that made me roll my eyes.,BrnHAoDTWPGSbRcxXhSy,BrnHAoDTWPGSbRcxXhSy,"However, I'm proud to announce that Screwed can stand on its own legs, away from the shadow of McDonald's as a genuinely funny film, having read the critiques of Screwed, nearly all critics have thoroughly trounced this one .  Armed to their wit, a group of militant revolutionists spearheaded by Vietnam Vet BobbyMaxwell, Deven Bookwalther decide on a whimsical notion to seize",19.3135,1197960952,120
10452,"Also funny how the puppets are quite human in the beginning of the movie and then towards the end are really robotic.Well, not to give too much away, but this is really lowbudget action-scifi.",GXaeCLfIysYdeZOlKj0OqDCzsqRMGYKMsnllYWQJgA==,DlsUDyVwjIQWUR05zCn0z98i3MeIEQMI3FG5vkfxAA==,"The landscapes that the shutterbug captured in Kashmir were breathtakingly beautiful. Ugly girls with no action, and  a hackneyed horror sub plot that's been done to death. I'VE even SEEN this DVD sell For  moreThAn $1OObOn eBAy, BECAusedIt's no longer being  made. And when it came down to the finale, the killer finished it off by drilling his victim to the core With HIs JAckhammer..  .   It was brutal, unsettling, and simply not what",26.5199,1972767252,248
10453,"It's not scary, and it's done in a very generic way.",BFNmStWCcRAn5AA=,BFNmStWCcRAn5AA=,"Thus, ""Biter Rice"" is a type of mesmerizing Neo-Realist Noiry with Marxist undertones, isn't it?  The lacking clear direction overshadows the movie's virtures and makes this an underwhelming experience.",12.5876,1670189431,88
10454,The cheesy plot-twist at the end was what really killed any originality IMHO.,tc2lztgoBFAGGRfE2GzlRoA=,B1nHAuh9LmKrJm7Csd2PRgA=,"Growing older is a dauting task, and this flic demonstrats the enormity af the undertaking, even for a fleeting romatic connection after a certain age.  The narrative plods along. I share your jubilation that it's nit just yuou, mermaidbrone feels tee",24.7981,2591079117,136
10455,"Slimy, disgusting aliens invade Earth.",hAZRQilR8gItgA==,BAJTEThpm5m0MA==,I'm not sure this is something I can help with because of how subjective language is to people's careers. If a person has to mimic,23.8224,679557504,80
10456,They attach themselves to peoples backs and control their minds.,hGFJNWOAxZOqg0A=,BGUsGXr6P6wGhcA=,"Who is interested in this lousy screenplay? I cannot revealing the ending to this story, as that would be unfair to viewers and spoil the plot's suspense. However, Tim -",21.6556,2871660242,88
10457,"Sam Nivens (Eric Thal), father Andrew Nivens (Donald Sutherland) and Mary Sefton (Julie Warner) are all part of separate government agencies who join together to fight the invasion.Not a faithful adaptation of Heinlein's book but still a good film in its own right.",LNAeg50QPdZ/4gFCDM0po8lirSJYiUjD7CFKREBfCng=,DxVN/LFAMbhmfVRX8PF0gwuCJChKC6D82oEIUFUZXTA=,"This movie is as well-remembered for me, indeed odd because it's concerning an atrocity I am too youthful to remember, yes! Phantom of The Opera is another I can relate to now that i have witnessed Avatar! 9 outof10 - As I stated ,I cannot explain what this film involves, indicate how it ends or describe what meaning - if any, it may carry I only know that, seeing this made something strange move in me when i watched it with an irresponsble stroke!",28.9583,2788570782,256
10458,"The script is good; it has realistic, believable characters; the aliens are agreeably disgusting and the action scenes are good and violent.",iWCakVvj8OyEEmGBAd6tFAWmsa6A,CWnzYjnaKsZCUDGwsW/C1tN1xGrA,"You can find an abundance of hidden meaning just waiting to be deciphered. When I made it to the destination she was gone already. I found this movie to be incredibly comical.  I laughed out loud during parts where the audience shouldn’t.  It’s certainly something everyone should see at some time in their life, if",26.6536,4023959211,168
10459,"Also, with the sole exception of Sutherland (who appears to be sleepwalking) all the acting is good--especially Thal (tall, handsome and hunky) and Warner (beautiful, intelligent and strong).",mZcBCeYo0GPT14S2U2SQP8NpzumF5IpsVpFPQDQo5UA=,DusVG6BvD03QtbKW9LOseQS1wXB2zj2KEQ96+t0SVAA=,"The spell binding actor Herbert Lom delivers a breathed taking portray of twins. His talent is undeniable, and his ability to bring the characters. The rest of the talents are not far behind, with each casting member adding their own nuance to a already captivating performances.. One feels his frustrations keenely.  living among wealthy relations, she finds solice an d companionship with handsome single landlord, who seems the perfect match in her quest.  His wealth status and eloquence make him",34.5417,3346549942,256
10460,"A very good sci-fi film.Also, I agree with some previous posters--one of the best scenes in the film is Thal's nude shower scene.",CyBSUZqSyh/i3oXJ0ozAZCKvIAZlhyXk,CyBSUZqSyh/i3oXJ0ozAZCKvIAZlhyXk,"It's a nonstop, rollercoasting romp when Bruce is influenced by a wild group of characters, including-Texas lawmen, Vegas hookers and rival gangsters-in favor or ""flou"" . They're wacky , crazy, and undoubtedly amusin . And let noe one say Bruce hasn' t had enough of an exciting time . In the grand",24.8487,1960868570,192
10461,"I don't understand the whining about plotholes and other negativity because this is simply a great film with a nice reference to Invasion of the Body Snatcher, with Donald Sutherland in optima forma!",GKoQgdsmFqbMijqA+GXthBBNgB3lkdxpPn0aAHvmjlA=,DzPg/pI75MSI89MAr7lJB+B2/+lG4WhOK6nsAFK7C54=,"By the end, my wrath had reached its peak. I was incinerating with unadultressed fury, because the show's alluring proclivness had rendered it simply compelling. This might prove an entertainment for the cinema enthusiast, much like myself. VAMOS a Matar Companeros! This is an authorizing work of the Italian cinema, made with all its heart in Milan and Rome. This is a must-visage film for anyone tharethirsts for learning the true",37.1430,3029100778,256
10462,"All the acting was good, especially the relatively unknown Thal.",BmRvkB+IICOCAvQyiC3A,BmRvkB+IICOCAvQyiC3A,"No character has any genuine passion, despite how adorning that young girl can be as a child actress, and her talent is evident.  Although it's not a remarkable motion-picture, there's no denying the value to exploring it.   Talk to people who suffered immense heartache after loved ones",18.8878,498921355,120
10463,"The supporting cast was simply splendid, I really enjoyed seeing those familiar faces, especially the geek scientist (I had seen him as a redneck cop in The Client) and the black actor (from The Thing).",WS6QRI96M8Yw4o96BG5J9kIkRqswR1clTvCmg95IQAA=,Dtl3CHKEZMiqHSfRFtnvoZphnRweY6A6KcMLuQQzSwA=,"This film is also excessively dull. There are two fleeting moments of interest, when its central character gets abduction by a group, but he inadvertently causes an accident, ensures the only survivor. I don' t wish to discuss an unworth belief in the side plot that Briesseau finds an obscene number of times the professional person. See it with every intent intension of ridiculing its absurdsity.  6072154908362174586031",35.7686,980181673,256
10464,"The special effects were also masterfully done, considering the modest budget for this film.",xRj0aTCE0LBHTvhJAA==,BUl+Zt3qQFEDaxSmAA==,"Admittingly, movie trailers leading up to watching it had me, and several others intrigued by the seemingly humorous tale that was filled with an abundance classic Walkenism. John Gottfield, a talanted fighter was taken over by ""The",20.5350,2127889992,104
10465,"I also loved the story, and for those who think it's unoriginal, consider it's borrowed from an early Robert A. Heinlein novel!I wish more sci fi fans would know this movie because it deserves a lot more fame than it got.",WBOW6IBHJ3EpukF6npBRZN9ZffIxySrwAwzrUAJI/xA=,DxPZItKvNs0fIZguC6XCYX21Bs8sSprw8trjpaYRsQg=,"The plot is painfully unengaging and utterly forgetful. The writing, acting and directing are equally under whelmming, with a particular lack lustre in terms of character delevelopment and setting atmosphere, with even basic production values falling flat. It's a sorry excuse for cinema, and it palesin comparison even to its peers within the genre. yet stroulingly, the movie manages to find new ways to underwhip its audiences. If you have the stomach for it, beyound the drolling dialogue and wooden character",27.5383,732790564,256
10466,"But this way, it's a very nice cult hit which has an appeal of it's own.",Ju2PBFvE0JNaEuZRo2R5JA==,BySmr7ZQ6hbivYe+KS+ehA==,"A young person named Zoey receives an adorablenbut unknown animal named Jizzu who multiplied, plus when Jizzu's kin eat after dark they become monsters. It'a well-crafted narrative with several excites and the primaryplot-line. Although, of course a",29.6432,1258081536,128
10467,I have enjoyed this movie twice and want to see it a 3rd time on DVD even tho it has no extra's.,CFPWooCPyPlEKjIC/mEUljQeAA==,CFPWooCPyPlEKjIC/mEUljQeAA==,"As the girl boarded her flight for Paris and he watched from his usual seat, a strange feeling overtooked the guy. He reached in his jacket and felt the familiar lump of his grandfathers' timepiece, left to his care when he died some four years now. He couldn’ t put his finger on it",28.4936,2401848376,152
10468,"It's just a wannahave for my collection.I give it 9/10, there wasn't simply anything wrong with this movie as far as I could see!",KXeqZhSwwfZUVne0G1AQYIrJ39BkWsiXQA==,C5N3h+9qVMe67TnFSRVAf12hsxUvtwoTqA==,"These folks are plainly pedestrian passersby you'd see on the boulevard anyplace.Now decades on, we witness a movie maker venturesomeness in duplicating such tact, presenting an opportunity for viewers to experience the same treatment - for what could stretch to a whole motion picture.When Jewision attempted this back in the day he was much wittier than the current practitioner when employing this style.Wow, I was",25.5233,3886096790,200
10469,The Puppet Masters is a very good alien film.Donald Sutherland was good and it was unusual for male lead by Eric Thal.Julie Warner acted good and looked great!Will Patton's role was very different.Richard Belzer was the same as always and Marshal Bell was good but I was kinda disappointed by the role they gave to Yaphet Kotto as he didn't do much.The music is great!The Puppet Masters is a good alien film that is action packed and is never boring!I think all fans of alien films will like this!,ehoLyohBsYL7cgXYD4gPeDBGIDs+g0aXC2KQGaqgNDg=,DxgWOfWU/b448/TAyISMSGAFNROycJVJxxTM2aZWeFg=,"The society he once knew left him behind, abandoned by both his fellow citizens and the government that oughta have supported him. Million of like minds are out thare, overlooked and ignored when they returned to the mainstage. For those who crave a glimpse of reality, here’s  a film that should resonated strongly – Valentine’ s story is as relevant now more than ever, highlighting the plague of lgbtq+ teens take their own life every single year. Donny Valentine comes across dozy",33.9075,1868964584,256
10470,This movie had nothing to build up on.,0sjm9iDGIGEA,A0ezqc8ls2AA,Every detail's deliberatively designed for deception or mis direction.  A impressive showcase but a lacklustre movie.  It's,25.0746,2386423883,72
10471,The action started right away so there was absolutely no suspense to get you going for something to look forward to.,dbUjjEOyCAhwiEYPZIJKCAA=,B2jakPKZlZnRHXhwpmUKBgA=,"What is most worrying, in Major Grau's mind, is the fact that the person responsible for Maria's death has been positively identified by an eyewitness to have been wearing a red stripe down his military pants, something that only members of the German General Staff are authorized to wear!Maj. Grau's .  If Mary Magdelene is situated to theleft of Christin th painting, then whereis Saint John?  Thevisions ofthe future presented inthe story arc utterly absurd and the plot",9.2895,442472011,136
10472,These small alien creatures latch on to human's spines and control their nervous system and their entire bodies.,yMCNEWogQpuPAbh54axRBGLJAA==,CEyNjPEOt7yATSOzXAXIEez0AA==,"Oh, it was sheer camp that they were exuding! I would recreate this movie just to see those scenes once again because the CGI was so stupefying. Though it dragged at moments and was slightly longer than expected. Still, I can endorse it without hesitation considering",19.2751,3638758636,152
10473,"They can shut down their hearts, speak for them and kill them.",JBRkUEbM+EIDSQo2AA==,BUUvv62ln6gDoV1tAA==,Little did I knew it was alread turned into movie.  He was all of a sudden old and got this little pot that probably come form his character's dring. Definitely new addition to all-time best films... it was therw were up there with Tantacles.  He was all of a sudden,18.7976,1442484213,104
10474,It's not exactly an original story so I didn't expect much and it wasn't good at all.,BeNmCkQwGJbuSdPF2gA=,BeNmCkQwGJbuSdPF2gA=,"It takes her six hours in front of camera lens  and several years of her Life to catch glimpse what friends and acquaintances can see in  the space time of five minute  that She falls for the completely wrong ones, its so obvious",32.6489,2270636013,112
10475,Also what took away any suspense is every main character was eventually controlled at one point by the aliens.,Hb6ewzQY8T0FuBDd1qlTwasgKYQ=,CSsUgifvXin5L+CWmzGdfs3AMQQ=,The dads calls thesheriff the kiddie finds loveand a good dogyou know what it does to his reputation? Not one horror film hes made this decadevideo boost his image much.  and the pup findspure joyinlife wit h a little helper,44.9064,3465441727,160
10476,Very little action and absolutely no suspense or comedy.,d6rCriOWKVAZiEA=,BHvYIRNOc4ue0qA=,"The sun rose over a distant mountain, the young man walked alone through the mist, his mind filled with memories of his dececeased loved one. He was faced by a voice, echoing in the",23.3698,2428892252,88
10477,"And there's no nude or sex scenes involving Julie Warner so that was disappointing too, she's cute.",CQChqflW09ZodGIFMgM2rtgaMQA=,CQChqflW09ZodGIFMgM2rtgaMQA=,"The flabbergaster of this farce doesn't pass the mustard! The male factor's antonym: .  Wretching my gorge at the mere notion of it!  Squalid, repugnancy rears its uncivilized head!  I won’t bel",35.5645,1972035485,160
10478,I seem to be in the minority here.,QhDgKxP6,AjPd9FaS,Remember the ones that attempted creepily and graphically with ketchup and abrupt edits?  When I saw this short on you-,12.9150,1328525438,48
10479,"I can't understand why thismovie isn't getting the most enthusiastic reviews.Sure, the plot has been visited again and again in books, moviesand TV (including Richard Basehart's mind being taken over atleast 34 times in Voyage to the Bottom of the Sea).",2ddNafKaqRlFA2T4PxYhabn2jyUhElAx88mpODAqQA==,DnPfWZZ7lIsK6WnMQXY83ACSugjn9UHWCXArvQmNoA==,"Oh wOW! ThaL really nailed it, don't yoo thoog? I especially laedkd hiM iNC his ACTiNg roles; he shone iNC the relativEdy unKNoWNe thrEeple.  It wasn't, hoWeVer, juST an ordinary ""romaNe"". iT wAs aStonishIngly AwFUl war MotOvIe!",51.9978,31356140,248
10480,"Does thatmatter so much?Haven't we seen ""Saving Private Ryan"" and ""A.I.""before?",XFjtZlqcYyjIigsCozdwASyFnIA=,COFcfFZwtqUi3hMwPjnDwhZg5oA=,"In further addition around five attractive and fit gay people are stalked and attacked of their lives by a maniac—watching the film is excruciating.  It lacks intriguing, creatives story or captivating characters that can be found in other horror films.   Her physical appearance,",30.4385,3416782627,160
10481,"Did anyone criticize them as ""just another Longest Day,""or ""just another 'robot wants to be human'"" movies?The Puppet Masters is expertly handled.",DxTA4kYdhex4mDYVP10mXEeVTGFFocBqFo5FkJUdTrA=,DxTA4kYdhex4mDYVP10mXEeVTGFFocBqFo5FkJUdTrA=,"Her family is thrice blest, thinking she her soul mate! The youth girl has a sib, PretyZinta! I was excited, then disapppointed. His films usually are delightfull but this one capped I'm afraid. The actors skills appear to be duller, at most. !!!Elates! !!!Sigh ...................... !!!Silly me! .......................... !!!!Sigh of Relife!........................ !!!Bless them all!........ !!!Lord have Mercy!",42.5383,504637560,256
10482,The direction is tight andsuspense-building.,NgnxhHCDEjqKtmChAA==,BViBU38xgxaltjPNAA==,"Oh dearie me, do tell! *exaggerated smile and nod* So you've had the pleasure of perusing through the plot summaries people have graced us avec?  *airquoting* I do adore a good olfactory sensory experience, don't you",16.9890,1910105836,104
10483,The early scenes of the kids with the UFOroadside attraction are clever.,aquchFMIrlBgkQXscnQHHQHQ,CAly15Ba3xtj1pIFa4KEXh+w,"She had the unenvious adventure that was ended prematurely as a result of oversight.  Michael Tacker, a talanted comedic performer, brought a lively performance. Julie Cavner and Diane Wiest delivered noteworthy turns in their respective roles. Their cooperation was hamperd",20.3665,1716536485,144
10484,Sutherland is great.The dialogueis realistic.,11YeoayORgiFwSpInAA=,BcJQT3Q0SHu+km4liAA=,"As though scriptwritiers conjured the Teinosuke Nishikubof a villain, and the Spiny T-Rex wasn't large sufficient. Rememorating my trip when I turned 10",33.8095,113470503,112
